datetime,hour,day,month,weekday,prod_solaire_MWh,prod_eolienne_MWh
2020-05-19 06:00:00,6,19,5,Tuesday,23.0,2964.0
2020-06-14 20:00:00,20,14,6,Sunday,282.0,1636.0
2022-07-25 23:00:00,23,25,7,Monday,4.0,5519.0
2020-05-19 07:00:00,7,19,5,Tuesday,310.0,2616.0
2020-06-14 21:00:00,21,14,6,Sunday,33.0,1449.0
2022-07-26 01:00:00,1,26,7,Tuesday,1.0,4111.0
2020-05-19 09:00:00,9,19,5,Tuesday,2160.0,1454.0
2020-06-15 04:00:00,4,15,6,Monday,0.0,2112.0
2022-07-26 06:00:00,6,26,7,Tuesday,21.0,1688.0
2020-05-19 14:00:00,14,19,5,Tuesday,3899.0,1898.0
2020-06-15 05:00:00,5,15,6,Monday,0.0,2105.0
2022-07-26 07:00:00,7,26,7,Tuesday,326.0,1447.0
2020-05-19 19:00:00,19,19,5,Tuesday,829.0,2970.0
2020-06-15 14:00:00,14,15,6,Monday,3128.0,2607.0
2022-07-26 09:00:00,9,26,7,Tuesday,2423.0,1115.0
2020-05-20 03:00:00,3,20,5,Wednesday,0.0,3120.0
2020-06-15 15:00:00,15,15,6,Monday,2905.0,2705.0
2022-07-26 17:00:00,17,26,7,Tuesday,3813.0,2536.0
2020-05-20 08:00:00,8,20,5,Wednesday,1186.0,1721.0
2020-06-16 07:00:00,7,16,6,Tuesday,324.0,1096.0
2022-07-26 18:00:00,18,26,7,Tuesday,2717.0,2767.0
2020-05-21 01:00:00,1,21,5,Thursday,1.0,2667.0
2020-06-16 09:00:00,9,16,6,Tuesday,1412.0,754.0
2022-07-26 19:00:00,19,26,7,Tuesday,1354.0,2848.0
2020-05-21 06:00:00,6,21,5,Thursday,30.0,1436.0
2020-06-16 10:00:00,10,16,6,Tuesday,1978.0,808.0
2022-07-26 22:00:00,22,26,7,Tuesday,2.0,2628.0
2020-05-21 07:00:00,7,21,5,Thursday,334.0,1322.0
2020-06-16 13:00:00,13,16,6,Tuesday,2972.0,1077.0
2022-07-27 04:00:00,4,27,7,Wednesday,1.0,2675.0
2020-05-21 16:00:00,16,21,5,Thursday,3281.0,428.0
2020-06-17 02:00:00,2,17,6,Wednesday,0.0,1360.0
2022-07-27 22:00:00,22,27,7,Wednesday,8.0,3862.0
2020-05-22 04:00:00,4,22,5,Friday,0.0,3956.0
2020-06-17 09:00:00,9,17,6,Wednesday,1580.0,782.0
2022-07-28 02:00:00,2,28,7,Thursday,1.0,3964.0
2020-05-22 06:00:00,6,22,5,Friday,32.0,3877.0
2020-06-17 13:00:00,13,17,6,Wednesday,2789.0,1043.0
2022-07-28 04:00:00,4,28,7,Thursday,1.0,3101.0
2020-05-23 05:00:00,5,23,5,Saturday,1.0,2166.0
2020-06-17 21:00:00,21,17,6,Wednesday,35.0,1131.0
2022-07-28 05:00:00,5,28,7,Thursday,1.0,2609.0
2020-05-23 08:00:00,8,23,5,Saturday,540.0,3515.0
2020-06-18 08:00:00,8,18,6,Thursday,856.0,844.0
2022-07-28 08:00:00,8,28,7,Thursday,1350.0,1102.0
2020-05-23 10:00:00,10,23,5,Saturday,1361.0,4308.0
2020-06-18 18:00:00,18,18,6,Thursday,1676.0,2448.0
2022-07-28 12:00:00,12,28,7,Thursday,5302.0,208.0
2020-05-23 13:00:00,13,23,5,Saturday,1951.0,5814.0
2020-06-19 02:00:00,2,19,6,Friday,0.0,2373.0
2022-07-28 15:00:00,15,28,7,Thursday,4934.0,382.0
2020-05-23 15:00:00,15,23,5,Saturday,2034.0,6508.0
2020-06-19 03:00:00,3,19,6,Friday,0.0,2290.0
2022-07-28 18:00:00,18,28,7,Thursday,2397.0,836.0
2020-05-23 18:00:00,18,23,5,Saturday,1170.0,6921.0
2020-06-19 11:00:00,11,19,6,Friday,3063.0,1524.0
2022-07-28 19:00:00,19,28,7,Thursday,1188.0,1032.0
2020-05-24 02:00:00,2,24,5,Sunday,0.0,3784.0
2020-06-19 12:00:00,12,19,6,Friday,3253.0,1814.0
2022-07-29 00:00:00,0,29,7,Friday,2.0,1954.0
2020-05-24 07:00:00,7,24,5,Sunday,348.0,2587.0
2020-06-20 00:00:00,0,20,6,Saturday,0.0,822.0
2022-07-29 04:00:00,4,29,7,Friday,1.0,879.0
2020-05-24 08:00:00,8,24,5,Sunday,1128.0,2179.0
2020-06-20 04:00:00,4,20,6,Saturday,0.0,560.0
2022-07-29 18:00:00,18,29,7,Friday,2324.0,1998.0
2020-05-24 09:00:00,9,24,5,Sunday,2034.0,2169.0
2020-06-20 23:00:00,23,20,6,Saturday,0.0,1403.0
2022-07-29 21:00:00,21,29,7,Friday,19.0,2044.0
2020-05-24 14:00:00,14,24,5,Sunday,3539.0,2188.0
2020-06-21 07:00:00,7,21,6,Sunday,357.0,2358.0
2022-07-30 02:00:00,2,30,7,Saturday,1.0,1436.0
2020-05-24 17:00:00,17,24,5,Sunday,2575.0,2055.0
2020-06-21 08:00:00,8,21,6,Sunday,1072.0,2174.0
2022-07-30 09:00:00,9,30,7,Saturday,2845.0,490.0
2020-05-24 22:00:00,22,24,5,Sunday,2.0,2197.0
2020-06-21 09:00:00,9,21,6,Sunday,1910.0,2318.0
2022-07-30 19:00:00,19,30,7,Saturday,1328.0,2645.0
2020-05-25 03:00:00,3,25,5,Monday,0.0,2690.0
2020-06-22 06:00:00,6,22,6,Monday,40.0,1621.0
2022-07-31 00:00:00,0,31,7,Sunday,1.0,2089.0
2020-05-25 13:00:00,13,25,5,Monday,3847.0,2027.0
2020-06-22 18:00:00,18,22,6,Monday,1993.0,992.0
2022-07-31 01:00:00,1,31,7,Sunday,1.0,2061.0
2020-05-25 16:00:00,16,25,5,Monday,3284.0,2192.0
2020-06-23 00:00:00,0,23,6,Tuesday,1.0,1862.0
2022-07-31 10:00:00,10,31,7,Sunday,4249.0,1667.0
2020-05-25 22:00:00,22,25,5,Monday,2.0,3321.0
2020-06-23 07:00:00,7,23,6,Tuesday,361.0,2237.0
2022-07-31 23:00:00,23,31,7,Sunday,3.0,3013.0
2020-05-26 05:00:00,5,26,5,Tuesday,0.0,3362.0
2020-06-23 09:00:00,9,23,6,Tuesday,2159.0,619.0
2022-08-01 03:00:00,3,1,8,Monday,1.0,1438.0
2020-05-26 21:00:00,21,26,5,Tuesday,19.0,4353.0
2020-06-23 11:00:00,11,23,6,Tuesday,3522.0,1124.0
2022-08-01 07:00:00,7,1,8,Monday,286.0,716.0
2020-05-27 05:00:00,5,27,5,Wednesday,0.0,3503.0
2020-06-23 17:00:00,17,23,6,Tuesday,2812.0,2248.0
2022-08-01 14:00:00,14,1,8,Monday,5688.0,1014.0
2020-05-27 10:00:00,10,27,5,Wednesday,2841.0,1583.0
2020-06-24 02:00:00,2,24,6,Wednesday,1.0,5369.0
2022-08-01 16:00:00,16,1,8,Monday,4784.0,1221.0
2020-05-27 15:00:00,15,27,5,Wednesday,3703.0,3145.0
2020-06-24 04:00:00,4,24,6,Wednesday,1.0,4443.0
2022-08-01 18:00:00,18,1,8,Monday,2761.0,1187.0
2020-05-27 18:00:00,18,27,5,Wednesday,1823.0,3972.0
2020-06-24 05:00:00,5,24,6,Wednesday,1.0,4322.0
2022-08-01 19:00:00,19,1,8,Monday,1331.0,1212.0
2020-05-27 21:00:00,21,27,5,Wednesday,17.0,3844.0
2020-06-24 06:00:00,6,24,6,Wednesday,45.0,4421.0
2022-08-02 08:00:00,8,2,8,Tuesday,1386.0,723.0
2020-05-28 02:00:00,2,28,5,Thursday,0.0,5027.0
2020-06-24 11:00:00,11,24,6,Wednesday,3415.0,2461.0
2022-08-02 11:00:00,11,2,8,Tuesday,5353.0,617.0
2020-05-28 05:00:00,5,28,5,Thursday,0.0,4111.0
2020-06-24 23:00:00,23,24,6,Wednesday,0.0,4272.0
2022-08-02 17:00:00,17,2,8,Tuesday,4224.0,718.0
2020-05-28 08:00:00,8,28,5,Thursday,1182.0,2535.0
2020-06-25 02:00:00,2,25,6,Thursday,0.0,3870.0
2022-08-02 22:00:00,22,2,8,Tuesday,3.0,975.0
2020-05-28 15:00:00,15,28,5,Thursday,3770.0,3834.0
2020-06-25 05:00:00,5,25,6,Thursday,0.0,3551.0
2022-08-02 23:00:00,23,2,8,Tuesday,3.0,1009.0
2020-05-28 19:00:00,19,28,5,Thursday,894.0,4663.0
2020-06-25 21:00:00,21,25,6,Thursday,21.0,2280.0
2022-08-03 21:00:00,21,3,8,Wednesday,11.0,1299.0
2020-05-29 00:00:00,0,29,5,Friday,1.0,6814.0
2020-06-26 05:00:00,5,26,6,Friday,0.0,2883.0
2022-08-04 03:00:00,3,4,8,Thursday,1.0,1426.0
2020-05-29 13:00:00,13,29,5,Friday,3762.0,4423.0
2020-06-26 09:00:00,9,26,6,Friday,1397.0,3207.0
2022-08-04 04:00:00,4,4,8,Thursday,1.0,1357.0
2020-05-29 19:00:00,19,29,5,Friday,848.0,4583.0
2020-06-26 11:00:00,11,26,6,Friday,2499.0,2277.0
2022-08-04 07:00:00,7,4,8,Thursday,250.0,1383.0
2020-05-29 23:00:00,23,29,5,Friday,1.0,5431.0
2020-06-26 19:00:00,19,26,6,Friday,722.0,2104.0
2022-08-04 09:00:00,9,4,8,Thursday,2244.0,971.0
2020-05-30 05:00:00,5,30,5,Saturday,0.0,3977.0
2020-06-26 20:00:00,20,26,6,Friday,271.0,2119.0
2022-08-04 11:00:00,11,4,8,Thursday,4771.0,895.0
2020-05-30 06:00:00,6,30,5,Saturday,38.0,3859.0
2020-06-26 22:00:00,22,26,6,Friday,1.0,2545.0
2022-08-04 12:00:00,12,4,8,Thursday,5265.0,906.0
2020-05-30 15:00:00,15,30,5,Saturday,3519.0,3190.0
2020-06-27 00:00:00,0,27,6,Saturday,1.0,2389.0
2022-08-04 18:00:00,18,4,8,Thursday,2330.0,2539.0
2020-05-31 00:00:00,0,31,5,Sunday,0.0,5654.0
2020-06-27 08:00:00,8,27,6,Saturday,863.0,4422.0
2022-08-05 09:00:00,9,5,8,Friday,2301.0,2276.0
2020-05-31 01:00:00,1,31,5,Sunday,0.0,5629.0
2020-06-27 21:00:00,21,27,6,Saturday,28.0,4537.0
2022-08-05 18:00:00,18,5,8,Friday,2343.0,6226.0
2020-05-31 04:00:00,4,31,5,Sunday,0.0,5049.0
2020-06-28 14:00:00,14,28,6,Sunday,2549.0,4176.0
2022-08-05 20:00:00,20,5,8,Friday,265.0,6607.0
2020-05-31 22:00:00,22,31,5,Sunday,1.0,5543.0
2020-06-28 15:00:00,15,28,6,Sunday,2476.0,4149.0
2022-08-06 02:00:00,2,6,8,Saturday,5.0,5405.0
2020-06-01 07:00:00,7,1,6,Monday,348.0,3573.0
2020-06-28 16:00:00,16,28,6,Sunday,2214.0,4102.0
2022-08-06 07:00:00,7,6,8,Saturday,284.0,5461.0
2020-06-01 08:00:00,8,1,6,Monday,977.0,2079.0
2020-06-29 04:00:00,4,29,6,Monday,0.0,2776.0
2022-08-06 09:00:00,9,6,8,Saturday,2942.0,3962.0
2020-06-01 09:00:00,9,1,6,Monday,1792.0,1492.0
2020-06-29 05:00:00,5,29,6,Monday,1.0,2820.0
2022-08-06 17:00:00,17,6,8,Saturday,4132.0,5716.0
2020-06-01 13:00:00,13,1,6,Monday,2892.0,2529.0
2020-06-29 13:00:00,13,29,6,Monday,3085.0,5996.0
2022-08-06 20:00:00,20,6,8,Saturday,249.0,5938.0
2020-06-02 02:00:00,2,2,6,Tuesday,0.0,2323.0
2020-06-29 16:00:00,16,29,6,Monday,3010.0,6999.0
2022-08-07 01:00:00,1,7,8,Sunday,3.0,7574.0
2020-06-02 03:00:00,3,2,6,Tuesday,0.0,2034.0
2020-06-29 17:00:00,17,29,6,Monday,2573.0,7187.0
2022-08-07 02:00:00,2,7,8,Sunday,3.0,7039.0
2020-06-02 04:00:00,4,2,6,Tuesday,0.0,1746.0
2020-06-29 18:00:00,18,29,6,Monday,1869.0,7088.0
2022-08-07 07:00:00,7,7,8,Sunday,270.0,5425.0
2020-06-02 05:00:00,5,2,6,Tuesday,0.0,1578.0
2020-06-29 19:00:00,19,29,6,Monday,996.0,6554.0
2022-08-07 09:00:00,9,7,8,Sunday,3079.0,3177.0
2020-06-03 01:00:00,1,3,6,Wednesday,0.0,1614.0
2020-06-29 21:00:00,21,29,6,Monday,35.0,4172.0
2022-08-07 11:00:00,11,7,8,Sunday,5563.0,4143.0
2020-06-03 03:00:00,3,3,6,Wednesday,0.0,955.0
2020-06-30 05:00:00,5,30,6,Tuesday,0.0,3393.0
2022-08-07 14:00:00,14,7,8,Sunday,6344.0,4131.0
2020-06-03 10:00:00,10,3,6,Wednesday,2454.0,207.0
2020-06-30 07:00:00,7,30,6,Tuesday,321.0,3251.0
2022-08-07 16:00:00,16,7,8,Sunday,5355.0,4605.0
2020-06-03 11:00:00,11,3,6,Wednesday,2895.0,277.0
2020-06-30 18:00:00,18,30,6,Tuesday,1807.0,4133.0
2022-08-07 17:00:00,17,7,8,Sunday,4294.0,5284.0
2020-06-03 16:00:00,16,3,6,Wednesday,2032.0,1609.0
2020-06-30 19:00:00,19,30,6,Tuesday,902.0,3557.0
2022-08-08 02:00:00,2,8,8,Monday,2.0,6431.0
2020-06-03 19:00:00,19,3,6,Wednesday,578.0,2992.0
2020-07-01 01:00:00,1,1,7,Wednesday,1.0,3070.0
2022-08-08 14:00:00,14,8,8,Monday,6200.0,4127.0
2020-06-03 22:00:00,22,3,6,Wednesday,0.0,3778.0
2020-07-01 08:00:00,8,1,7,Wednesday,781.0,2862.0
2022-08-08 15:00:00,15,8,8,Monday,5964.0,4244.0
2020-06-04 01:00:00,1,4,6,Thursday,0.0,3004.0
2020-07-01 15:00:00,15,1,7,Wednesday,2221.0,4164.0
2022-08-09 01:00:00,1,9,8,Tuesday,2.0,7148.0
2020-06-04 13:00:00,13,4,6,Thursday,2021.0,3127.0
2020-07-01 17:00:00,17,1,7,Wednesday,1608.0,4857.0
2022-08-09 08:00:00,8,9,8,Tuesday,1291.0,3693.0
2020-06-04 22:00:00,22,4,6,Thursday,0.0,3028.0
2020-07-01 20:00:00,20,1,7,Wednesday,220.0,3836.0
2022-08-10 09:00:00,9,10,8,Wednesday,2879.0,2075.0
2020-06-05 15:00:00,15,5,6,Friday,2324.0,11735.0
2020-07-02 00:00:00,0,2,7,Thursday,1.0,2476.0
2022-08-10 12:00:00,12,10,8,Wednesday,5895.0,4075.0
2020-06-05 19:00:00,19,5,6,Friday,547.0,9702.0
2020-07-02 01:00:00,1,2,7,Thursday,0.0,2554.0
2022-08-10 13:00:00,13,10,8,Wednesday,6115.0,5158.0
2020-06-06 01:00:00,1,6,6,Saturday,0.0,5737.0
2020-07-02 03:00:00,3,2,7,Thursday,0.0,2715.0
2022-08-10 19:00:00,19,10,8,Wednesday,1090.0,4962.0
2020-06-06 09:00:00,9,6,6,Saturday,1504.0,6020.0
2020-07-02 06:00:00,6,2,7,Thursday,26.0,2624.0
2022-08-10 21:00:00,21,10,8,Wednesday,7.0,5400.0
2020-06-06 21:00:00,21,6,6,Saturday,27.0,4446.0
2020-07-02 09:00:00,9,2,7,Thursday,1203.0,2887.0
2022-08-11 02:00:00,2,11,8,Thursday,4.0,5438.0
2020-06-06 23:00:00,23,6,6,Saturday,0.0,4380.0
2020-07-02 10:00:00,10,2,7,Thursday,1620.0,3042.0
2022-08-11 13:00:00,13,11,8,Thursday,5940.0,4495.0
2020-06-07 02:00:00,2,7,6,Sunday,0.0,3235.0
2020-07-02 20:00:00,20,2,7,Thursday,276.0,4390.0
2022-08-11 16:00:00,16,11,8,Thursday,4732.0,3266.0
2020-06-07 08:00:00,8,7,6,Sunday,760.0,1201.0
2020-07-02 22:00:00,22,2,7,Thursday,1.0,3234.0
2022-08-11 23:00:00,23,11,8,Thursday,5.0,5942.0
2020-06-07 13:00:00,13,7,6,Sunday,2602.0,1434.0
2020-07-02 23:00:00,23,2,7,Thursday,1.0,3166.0
2022-08-12 02:00:00,2,12,8,Friday,5.0,4316.0
2020-06-07 16:00:00,16,7,6,Sunday,2459.0,1536.0
2020-07-03 03:00:00,3,3,7,Friday,0.0,2804.0
2022-08-12 08:00:00,8,12,8,Friday,1168.0,2738.0
2020-06-07 17:00:00,17,7,6,Sunday,2062.0,1500.0
2020-07-03 10:00:00,10,3,7,Friday,2476.0,2260.0
2022-08-12 17:00:00,17,12,8,Friday,3971.0,2117.0
2020-06-07 18:00:00,18,7,6,Sunday,1546.0,1483.0
2020-07-03 13:00:00,13,3,7,Friday,3108.0,3590.0
2022-08-12 23:00:00,23,12,8,Friday,13.0,5123.0
2020-06-07 19:00:00,19,7,6,Sunday,789.0,1487.0
2020-07-03 16:00:00,16,3,7,Friday,2841.0,4454.0
2022-08-13 00:00:00,0,13,8,Saturday,13.0,5001.0
2020-06-07 20:00:00,20,7,6,Sunday,267.0,1514.0
2020-07-03 20:00:00,20,3,7,Friday,324.0,3716.0
2022-08-13 06:00:00,6,13,8,Saturday,6.0,3560.0
2020-06-08 00:00:00,0,8,6,Monday,0.0,1574.0
2020-07-03 23:00:00,23,3,7,Friday,0.0,2523.0
2022-08-13 16:00:00,16,13,8,Saturday,4556.0,1779.0
2020-06-08 02:00:00,2,8,6,Monday,0.0,1475.0
2020-07-04 03:00:00,3,4,7,Saturday,1.0,4432.0
2022-08-14 07:00:00,7,14,8,Sunday,114.0,3456.0
2020-06-08 12:00:00,12,8,6,Monday,2812.0,1808.0
2020-07-04 05:00:00,5,4,7,Saturday,1.0,5291.0
2022-08-14 16:00:00,16,14,8,Sunday,3239.0,4438.0
2020-06-08 17:00:00,17,8,6,Monday,2028.0,4742.0
2020-07-05 09:00:00,9,5,7,Sunday,1660.0,6495.0
2022-08-14 18:00:00,18,14,8,Sunday,1695.0,4013.0
2020-06-08 19:00:00,19,8,6,Monday,833.0,4907.0
2020-07-05 10:00:00,10,5,7,Sunday,2323.0,6789.0
2022-08-14 20:00:00,20,14,8,Sunday,161.0,2419.0
2020-06-08 20:00:00,20,8,6,Monday,253.0,4261.0
2020-07-05 11:00:00,11,5,7,Sunday,2929.0,7764.0
2022-08-15 00:00:00,0,15,8,Monday,5.0,2185.0
2020-06-08 23:00:00,23,8,6,Monday,0.0,3978.0
2020-07-06 05:00:00,5,6,7,Monday,0.0,5077.0
2022-08-15 02:00:00,2,15,8,Monday,1.0,2134.0
2020-06-09 03:00:00,3,9,6,Tuesday,0.0,3605.0
2020-07-06 09:00:00,9,6,7,Monday,1649.0,4909.0
2022-08-15 04:00:00,4,15,8,Monday,1.0,2227.0
2020-06-09 06:00:00,6,9,6,Tuesday,36.0,3041.0
2020-07-06 10:00:00,10,6,7,Monday,2355.0,4871.0
2022-08-15 09:00:00,9,15,8,Monday,1957.0,2932.0
2020-06-09 08:00:00,8,9,6,Tuesday,812.0,2324.0
2020-07-06 11:00:00,11,6,7,Monday,2948.0,4769.0
2022-08-15 10:00:00,10,15,8,Monday,2964.0,3338.0
2020-06-09 13:00:00,13,9,6,Tuesday,2557.0,2477.0
2020-07-06 12:00:00,12,6,7,Monday,3386.0,4994.0
2022-08-15 15:00:00,15,15,8,Monday,4566.0,3374.0
2020-06-09 23:00:00,23,9,6,Tuesday,0.0,2384.0
2020-07-07 06:00:00,6,7,7,Tuesday,31.0,1839.0
2022-08-15 17:00:00,17,15,8,Monday,3316.0,3371.0
2020-06-10 09:00:00,9,10,6,Wednesday,1761.0,928.0
2020-07-07 08:00:00,8,7,7,Tuesday,1124.0,1149.0
2022-08-15 19:00:00,19,15,8,Monday,923.0,2396.0
2020-06-10 10:00:00,10,10,6,Wednesday,2426.0,971.0
2020-07-07 14:00:00,14,7,7,Tuesday,3954.0,1380.0
2022-08-15 22:00:00,22,15,8,Monday,2.0,1060.0
2020-06-10 16:00:00,16,10,6,Wednesday,1896.0,1245.0
2020-07-07 19:00:00,19,7,7,Tuesday,943.0,1931.0
2022-08-15 23:00:00,23,15,8,Monday,1.0,997.0
2020-06-10 22:00:00,22,10,6,Wednesday,1.0,744.0
2020-07-07 20:00:00,20,7,7,Tuesday,309.0,1837.0
2022-08-16 00:00:00,0,16,8,Tuesday,1.0,1014.0
2020-06-11 04:00:00,4,11,6,Thursday,0.0,906.0
2020-07-07 23:00:00,23,7,7,Tuesday,2.0,1961.0
2022-08-16 03:00:00,3,16,8,Tuesday,1.0,653.0
2020-06-11 07:00:00,7,11,6,Thursday,279.0,1782.0
2020-07-08 06:00:00,6,8,7,Wednesday,27.0,1795.0
2022-08-16 05:00:00,5,16,8,Tuesday,1.0,453.0
2020-06-11 14:00:00,14,11,6,Thursday,2055.0,2992.0
2020-07-08 07:00:00,7,8,7,Wednesday,297.0,1825.0
2022-08-16 07:00:00,7,16,8,Tuesday,192.0,795.0
2020-06-11 20:00:00,20,11,6,Thursday,94.0,3331.0
2020-07-08 11:00:00,11,8,7,Wednesday,3444.0,2713.0
2022-08-16 10:00:00,10,16,8,Tuesday,3119.0,882.0
2020-06-11 22:00:00,22,11,6,Thursday,0.0,3894.0
2020-07-08 14:00:00,14,8,7,Wednesday,3885.0,3240.0
2022-08-16 13:00:00,13,16,8,Tuesday,4546.0,1611.0
2020-06-11 23:00:00,23,11,6,Thursday,0.0,4042.0
2020-07-08 17:00:00,17,8,7,Wednesday,2761.0,3228.0
2022-08-16 16:00:00,16,16,8,Tuesday,3358.0,1598.0
2020-06-12 12:00:00,12,12,6,Friday,2199.0,4300.0
2020-07-08 23:00:00,23,8,7,Wednesday,2.0,1557.0
2022-08-16 18:00:00,18,16,8,Tuesday,1779.0,1256.0
2020-06-12 17:00:00,17,12,6,Friday,1784.0,3992.0
2020-07-09 03:00:00,3,9,7,Thursday,0.0,1421.0
2022-08-17 00:00:00,0,17,8,Wednesday,10.0,1940.0
2020-06-12 19:00:00,19,12,6,Friday,693.0,3532.0
2020-07-09 09:00:00,9,9,7,Thursday,1969.0,1146.0
2022-08-17 05:00:00,5,17,8,Wednesday,1.0,1473.0
2020-06-12 21:00:00,21,12,6,Friday,22.0,3670.0
2020-07-09 20:00:00,20,9,7,Thursday,292.0,3361.0
2022-08-17 09:00:00,9,17,8,Wednesday,1694.0,982.0
2020-06-13 02:00:00,2,13,6,Saturday,0.0,3105.0
2020-07-09 23:00:00,23,9,7,Thursday,0.0,3831.0
2022-08-17 10:00:00,10,17,8,Wednesday,2527.0,870.0
2020-06-13 04:00:00,4,13,6,Saturday,0.0,2943.0
2020-07-10 05:00:00,5,10,7,Friday,0.0,3217.0
2022-08-17 11:00:00,11,17,8,Wednesday,3007.0,875.0
2020-06-13 08:00:00,8,13,6,Saturday,686.0,2209.0
2020-07-10 10:00:00,10,10,7,Friday,1954.0,3112.0
2022-08-17 12:00:00,12,17,8,Wednesday,3290.0,863.0
2020-06-13 15:00:00,15,13,6,Saturday,2289.0,3643.0
2020-07-10 14:00:00,14,10,7,Friday,2960.0,3001.0
2022-08-17 13:00:00,13,17,8,Wednesday,3180.0,753.0
2020-06-13 16:00:00,16,13,6,Saturday,2149.0,3681.0
2020-07-10 16:00:00,16,10,7,Friday,2466.0,3037.0
2022-08-17 14:00:00,14,17,8,Wednesday,3208.0,837.0
2020-06-14 01:00:00,1,14,6,Sunday,0.0,4027.0
2020-07-10 20:00:00,20,10,7,Friday,228.0,3609.0
2022-08-17 17:00:00,17,17,8,Wednesday,2469.0,1535.0
2020-06-14 19:00:00,19,14,6,Sunday,878.0,1956.0
2020-07-10 21:00:00,21,10,7,Friday,24.0,3178.0
2022-08-18 03:00:00,3,18,8,Thursday,1.0,1270.0
2020-06-14 23:00:00,23,14,6,Sunday,0.0,1653.0
2020-07-11 01:00:00,1,11,7,Saturday,0.0,3087.0
2022-08-18 06:00:00,6,18,8,Thursday,2.0,1175.0
2020-06-15 00:00:00,0,15,6,Monday,0.0,1995.0
2020-07-11 05:00:00,5,11,7,Saturday,0.0,2471.0
2022-08-18 11:00:00,11,18,8,Thursday,3662.0,1130.0
2020-06-15 10:00:00,10,15,6,Monday,2309.0,1538.0
2020-07-11 06:00:00,6,11,7,Saturday,23.0,2392.0
2022-08-18 12:00:00,12,18,8,Thursday,4032.0,1111.0
2020-06-15 18:00:00,18,15,6,Monday,1643.0,2489.0
2020-07-11 09:00:00,9,11,7,Saturday,1947.0,1319.0
2022-08-18 19:00:00,19,18,8,Thursday,758.0,3410.0
2020-06-15 23:00:00,23,15,6,Monday,0.0,2001.0
2020-07-11 12:00:00,12,11,7,Saturday,3690.0,1636.0
2022-08-18 23:00:00,23,18,8,Thursday,1.0,3941.0
2020-06-16 00:00:00,0,16,6,Tuesday,0.0,2081.0
2020-07-11 15:00:00,15,11,7,Saturday,3788.0,2089.0
2022-08-19 04:00:00,4,19,8,Friday,4.0,3135.0
2020-06-16 02:00:00,2,16,6,Tuesday,0.0,1767.0
2020-07-12 02:00:00,2,12,7,Sunday,0.0,4853.0
2022-08-19 05:00:00,5,19,8,Friday,1.0,2900.0
2020-06-16 11:00:00,11,16,6,Tuesday,2464.0,1001.0
2020-07-12 08:00:00,8,12,7,Sunday,1088.0,1840.0
2022-08-19 08:00:00,8,19,8,Friday,829.0,2562.0
2020-06-16 21:00:00,21,16,6,Tuesday,30.0,1407.0
2020-07-12 09:00:00,9,12,7,Sunday,2063.0,1459.0
2022-08-19 10:00:00,10,19,8,Friday,2832.0,2519.0
2020-06-16 23:00:00,23,16,6,Tuesday,0.0,1469.0
2020-07-12 23:00:00,23,12,7,Sunday,0.0,5192.0
2022-08-19 11:00:00,11,19,8,Friday,3431.0,2662.0
2020-06-17 01:00:00,1,17,6,Wednesday,0.0,1382.0
2020-07-13 13:00:00,13,13,7,Monday,3866.0,820.0
2022-08-20 10:00:00,10,20,8,Saturday,3452.0,818.0
2020-06-17 07:00:00,7,17,6,Wednesday,329.0,956.0
2020-07-13 19:00:00,19,13,7,Monday,1006.0,1906.0
2022-08-20 12:00:00,12,20,8,Saturday,4910.0,1099.0
2020-06-17 08:00:00,8,17,6,Wednesday,919.0,812.0
2020-07-13 20:00:00,20,13,7,Monday,282.0,2246.0
2022-08-20 15:00:00,15,20,8,Saturday,5498.0,1474.0
2020-06-17 15:00:00,15,17,6,Wednesday,2697.0,1330.0
2020-07-13 23:00:00,23,13,7,Monday,0.0,3632.0
2022-08-20 22:00:00,22,20,8,Saturday,4.0,1118.0
2020-06-17 17:00:00,17,17,6,Wednesday,2111.0,1549.0
2020-07-14 01:00:00,1,14,7,Tuesday,0.0,2989.0
2022-08-21 05:00:00,5,21,8,Sunday,1.0,552.0
2020-06-17 22:00:00,22,17,6,Wednesday,3.0,1181.0
2020-07-14 04:00:00,4,14,7,Tuesday,0.0,2069.0
2022-08-21 11:00:00,11,21,8,Sunday,4388.0,744.0
2020-06-18 00:00:00,0,18,6,Thursday,1.0,1444.0
2020-07-14 11:00:00,11,14,7,Tuesday,2915.0,983.0
2022-08-21 12:00:00,12,21,8,Sunday,4495.0,928.0
2020-06-18 11:00:00,11,18,6,Thursday,2315.0,1262.0
2020-07-14 12:00:00,12,14,7,Tuesday,3232.0,1297.0
2022-08-21 13:00:00,13,21,8,Sunday,4583.0,1075.0
2020-06-18 15:00:00,15,18,6,Thursday,2900.0,2395.0
2020-07-14 18:00:00,18,14,7,Tuesday,1667.0,2767.0
2022-08-22 04:00:00,4,22,8,Monday,1.0,1438.0
2020-06-18 16:00:00,16,18,6,Thursday,2698.0,2568.0
2020-07-15 10:00:00,10,15,7,Wednesday,1517.0,1199.0
2022-08-22 07:00:00,7,22,8,Monday,129.0,1303.0
2020-06-19 10:00:00,10,19,6,Friday,2622.0,1297.0
2020-07-15 20:00:00,20,15,7,Wednesday,180.0,2391.0
2022-08-22 11:00:00,11,22,8,Monday,3899.0,1069.0
2020-06-19 15:00:00,15,19,6,Friday,3068.0,2418.0
